route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_type,trip_footnote
21,hjan2501-Weekday-6-JA2025-1111100,4073584,"CCRI Warwick via Reservoir Ave",1,448057,210040,0,
21,hjan2501-Weekday-6-JA2025-1111100,4073585,"CCRI Warwick via Reservoir Ave",1,448058,210040,0,
21,hjan2501-Weekday-6-JA2025-1111100,4073586,"CCRI Warwick via Reservoir Ave",1,448059,210040,0,
21,hjan2501-Weekday-6-JA2025-1111100,4073587,"CCRI Warwick via Reservoir Ave",1,448057,210040,0,
21,hjan2501-Weekday-6-JA2025-1111100,4073588,"CCRI Warwick via Reservoir Ave",1,448058,210040,0,
21,hjan2501-Weekday-6-JA2025-1111100,4073589,"CCRI Warwick via Reservoir Ave",1,448059,210040,0,
21,hjan2501-Weekday-6-JA2025-1111100,4073590,"CCRI Warwick via Reservoir Ave",1,448057,210040,0,
21,hjan2501-Weekday-6-JA2025-1111100,4073591,"CCRI Warwick via Reservoir Ave",1,448058,210040,0,
21,hjan2501-Weekday-6-JA2025-1111100,4073592,"CCRI Warwick via Reservoir Ave",1,448059,210040,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073593,"Kennedy Plaza via Pontiac Ave",0,448085,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073594,"Kennedy Plaza via Pontiac Ave",0,448085,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073595,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073597,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073598,"Kennedy Plaza via Pontiac Ave",0,448085,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073599,"CCRI Warwick via Pontiac Ave",1,448085,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073600,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073601,"Kennedy Plaza via Pontiac Ave",0,448085,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073602,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073603,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073604,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073605,"CCRI Warwick via Pontiac Ave",1,448085,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073606,"CCRI Warwick via Pontiac Ave",1,448085,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073607,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073608,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073609,"CCRI Warwick via Pontiac Ave",1,448085,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073610,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073611,"Kennedy Plaza via Pontiac Ave",0,448085,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073612,"Kennedy Plaza via Pontiac Ave",0,448085,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073613,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073614,"Kennedy Plaza via Pontiac Ave",0,448085,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073615,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073616,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073617,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073618,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073619,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073620,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073621,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073622,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073623,"CCRI Warwick via Pontiac Ave",1,448085,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073624,"CCRI Warwick via Pontiac Ave",1,448085,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073625,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073626,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073627,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073628,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073629,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073630,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073631,"CCRI Warwick via Pontiac Ave",1,448085,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073632,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073633,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073634,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073636,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073637,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073638,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073639,"Kennedy Plaza via Pontiac Ave",0,448066,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073640,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073641,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073642,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073643,"CCRI Warwick via Pontiac Ave",1,448066,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073644,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073645,"Kennedy Plaza via Pontiac Ave",0,448067,220051,0,
22,hjan2501-Weekday-6-JA2025-1111100,4073646,"CCRI Warwick via Pontiac Ave",1,448067,220046,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073648,"Kennedy Plaza",0,448105,550001,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073649,"Kennedy Plaza via Smith St",0,448105,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073650,"Kennedy Plaza via Smith St",0,448125,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073651,"Kennedy Plaza via Smith St",0,448106,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073652,"Kennedy Plaza via Smith St",0,448107,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073653,"Kennedy Plaza via Smith St",0,448105,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073654,"Kennedy Plaza via Smith St",0,448125,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073655,"Kennedy Plaza via Smith St",0,448106,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073656,"Kennedy Plaza via Smith St",0,448107,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073657,"Kennedy Plaza via Smith St",0,448105,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073658,"Kennedy Plaza via Smith St",0,448125,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073659,"Kennedy Plaza via Smith St",0,448106,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073660,"Kennedy Plaza via Smith St",0,448107,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073661,"Kennedy Plaza via Smith St",0,448105,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073662,"Kennedy Plaza via Smith St",0,448125,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073663,"Kennedy Plaza via Smith St",0,448106,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073664,"Kennedy Plaza via Smith St",0,448107,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073665,"Kennedy Plaza via Smith St",0,448105,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073666,"Kennedy Plaza via Smith St",0,448104,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073667,"Kennedy Plaza via Smith St",0,448106,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073668,"Kennedy Plaza via Smith St",0,448108,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073669,"Kennedy Plaza via Smith St",0,448105,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073670,"Kennedy Plaza via Smith St",0,448104,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073671,"Kennedy Plaza via Smith St",0,448106,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073672,"Kennedy Plaza via Smith St",0,448108,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073673,"Kennedy Plaza via Smith St",0,448105,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073674,"Kennedy Plaza via Smith St",0,448104,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073675,"Kennedy Plaza via Smith St",0,448108,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073676,"Kennedy Plaza via Smith St",0,448105,570002,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073677,"Kennedy Plaza via Smith St",0,448104,570002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073678,"Rhode Island College via Admiral St",1,448105,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073679,"Centerdale via Smith St",1,448106,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073680,"Rhode Island College via Admiral St",1,448125,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073681,"Centerdale via Smith St",1,448107,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073682,"Rhode Island College via Admiral St",1,448106,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073683,"Centerdale via Smith St",1,448105,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073684,"Rhode Island College via Admiral St",1,448107,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073685,"Centerdale via Smith St",1,448125,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073686,"Rhode Island College via Admiral St",1,448105,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073687,"Centerdale via Smith St",1,448106,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073688,"Rhode Island College via Admiral St",1,448125,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073689,"Centerdale via Smith St",1,448107,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073690,"Rhode Island College via Admiral St",1,448106,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073691,"Centerdale via Smith St",1,448105,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073692,"Rhode Island College via Admiral St",1,448107,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073693,"Centerdale via Smith St",1,448125,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073694,"Rhode Island College via Admiral St",1,448105,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073695,"Centerdale via Smith St",1,448106,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073696,"Rhode Island College via Admiral St",1,448125,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073697,"Centerdale via Smith St",1,448107,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073698,"Rhode Island College via Admiral St",1,448106,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073699,"Centerdale via Smith St",1,448105,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073700,"Rhode Island College via Admiral St",1,448107,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073701,"Centerdale via Smith St",1,448125,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073702,"Rhode Island College via Admiral St",1,448105,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073703,"Centerdale via Smith St",1,448106,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073704,"Rhode Island College via Admiral St",1,448125,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073705,"Centerdale via Smith St",1,448107,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073706,"Rhode Island College via Admiral St",1,448106,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073707,"Centerdale via Smith St",1,448105,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073708,"Rhode Island College via Admiral St",1,448108,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073709,"Centerdale via Smith St",1,448104,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073710,"Rhode Island College via Admiral St",1,448105,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073711,"Centerdale via Smith St",1,448106,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073712,"Rhode Island College via Admiral St",1,448104,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073713,"Centerdale via Smith St",1,448108,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073714,"Rhode Island College via Admiral St",1,448106,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073715,"Centerdale via Smith St",1,448105,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073716,"Rhode Island College via Admiral St",1,448108,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073717,"Centerdale via Smith St",1,448104,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073718,"Rhode Island College via Admiral St",1,448105,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073719,"Centerdale via Smith St",1,448106,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073720,"Rhode Island College via Admiral St",1,448104,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073721,"Centerdale via Smith St",1,448108,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073722,"Rhode Island College via Admiral St",1,448106,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073723,"Centerdale via Smith St",1,448105,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073724,"Rhode Island College via Admiral St",1,448108,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073725,"Centerdale via Smith St",1,448104,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073726,"Rhode Island College via Admiral St",1,448105,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073727,"Centerdale via Smith St",1,448108,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073728,"Rhode Island College via Admiral St",1,448104,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073729,"Centerdale via Smith St",1,448105,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073730,"Rhode Island College via Admiral St",1,448108,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073731,"Centerdale via Smith St",1,448104,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073732,"Rhode Island College via Admiral St",1,448105,550052,0,
57,hjan2501-Weekday-6-JA2025-1111100,4073733,"Centerdale via Smith St",1,448108,570001,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073734,"Kennedy Plaza",0,448106,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073735,"Kennedy Plaza",0,448107,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073736,"Kennedy Plaza",0,448105,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073737,"Kennedy Plaza",0,448125,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073738,"Kennedy Plaza",0,448106,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073739,"Kennedy Plaza",0,448107,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073740,"Kennedy Plaza",0,448105,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073741,"Kennedy Plaza",0,448125,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073742,"Kennedy Plaza",0,448106,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073743,"Kennedy Plaza",0,448107,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073744,"Kennedy Plaza",0,448105,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073745,"Kennedy Plaza",0,448125,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073746,"Kennedy Plaza",0,448106,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073747,"Kennedy Plaza",0,448107,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073748,"Kennedy Plaza",0,448105,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073749,"Kennedy Plaza",0,448125,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073750,"Kennedy Plaza",0,448106,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073751,"Kennedy Plaza",0,448108,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073752,"Kennedy Plaza",0,448105,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073753,"Kennedy Plaza",0,448104,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073754,"Kennedy Plaza",0,448106,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073755,"Kennedy Plaza",0,448108,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073756,"Kennedy Plaza",0,448105,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073757,"Kennedy Plaza",0,448104,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073758,"Kennedy Plaza",0,448108,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073759,"Kennedy Plaza",0,448105,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073760,"Kennedy Plaza",0,448104,550002,0,
55,hjan2501-Weekday-6-JA2025-1111100,4073761,"Kennedy Plaza",0,448108,550002,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073763,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073764,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073765,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073766,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073767,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073768,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073769,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073770,"Rhode Island College via Atwells/Gov Apt",1,448089,920071,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073771,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073772,"Rhode Island College via Atwells/Gov Apt",1,448088,920071,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073773,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073774,"Rhode Island College via Atwells/Gov Apt",1,448090,920071,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073775,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073776,"Rhode Island College via Atwells/Gov Apt",1,448089,920071,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073777,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073778,"Rhode Island College via Atwells/Gov Apt",1,448088,920071,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073779,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073780,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073781,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073782,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073783,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073784,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073785,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073786,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073787,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073788,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073789,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073790,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073791,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073792,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073793,"Rhode Island College via Atwells Ave",1,448088,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073794,"Rhode Island College via Atwells Ave",1,448089,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073795,"Rhode Island College via Atwells Ave",1,448090,920003,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073796,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073797,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073798,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073799,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073800,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073801,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073802,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073803,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073804,"Eastside Marketplace via Governor Apts",0,448090,920073,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073805,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073806,"Eastside Marketplace via Governor Apts",0,448089,920073,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073807,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073808,"Eastside Marketplace via Governor Apts",0,448088,920073,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073809,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073810,"Eastside Marketplace via Governor Apts",0,448090,920073,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073811,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073812,"Eastside Marketplace via Governor Apts",0,448089,920073,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073813,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073814,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073815,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073816,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073817,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073818,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073819,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073820,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073821,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073822,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073823,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073824,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073825,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073826,"Eastside Marketplace",0,448088,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073827,"Eastside Marketplace",0,448089,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073828,"Eastside Marketplace",0,448090,920072,0,
92,hjan2501-Weekday-6-JA2025-1111100,4073829,"Eastside Marketplace",0,448088,920072,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073830,"Providence via E Main Rd",0,448061,600033,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073831,"Providence via W Main Rd",0,448062,600032,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073832,"Newport via E Main Rd",1,448061,600036,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073833,"Newport via W Main Rd",1,448062,600034,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073834,"Providence via W Main Rd",0,448061,600032,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073835,"Providence via E Main Rd",0,448062,600033,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073836,"Newport via W Main Rd",1,448061,600034,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073837,"Newport via E Main Rd",1,448062,600036,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073838,"Providence via E Main Rd",0,448061,600033,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073839,"Providence via E Main Rd",0,448062,600033,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073840,"Newport via E Main Rd",1,448063,600037,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073841,"Newport via E Main Rd",1,448063,600036,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073842,"Newport via W Main Rd",1,448063,600034,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073843,"Providence via E Main Rd",0,448063,600033,0,
60,hjan2501-Weekday-6-JA2025-1111100,4073844,"Providence via W Main Rd",0,448063,600032,0,
